Year,Semester,Section,A,B,C,D,F,AtoF,GPA,I,S,U,Q,X,Total,Instructor
2021,Spring,CVEN-446-501,15,16,19,2,0,52,2.846,1,0,0,4,0,57,KEATING P
2021,Spring,CVEN-446-502,20,21,16,2,0,59,3,0,0,0,0,0,59,YARNOLD M
2021,Spring,CVEN-446-550,8,5,3,2,0,18,3.055,0,0,0,0,0,18,PARIHAR A
2021,Spring,CVEN-456-500,6,3,0,0,0,9,3.666,0,0,0,0,0,9,LORD D
2021,Spring,CVEN-458-500,26,2,0,0,0,28,3.928,0,0,0,0,0,28,TORRES J
2021,Spring,CVEN-463-500,37,0,0,0,0,37,4,0,0,0,0,0,37,CAHILL A
2021,Spring,CVEN-473-500,29,2,4,0,1,36,3.611,0,0,0,1,0,37,WOLF C
2021,Spring,CVEN-483-500,23,4,0,0,0,27,3.851,0,0,0,0,0,27,BRACCI J
2021,Spring,CVEN-604-600,6,8,0,0,0,14,3.428,0,0,0,1,0,15,CHELLAM S
2021,Spring,CVEN-615-600,6,0,0,0,0,6,4,0,0,0,0,0,6,KIM Y
2021,Spring,CVEN-621-600,16,4,5,0,0,25,3.44,1,0,0,1,0,27,HUESTE M
2021,Spring,CVEN-625-600,7,0,0,0,1,8,3.5,0,0,0,0,0,8,HAWKINS G
2021,Spring,CVEN-632-600,9,5,0,0,1,15,3.4,0,0,0,0,0,15,BURRIS M
2021,Spring,CVEN-639-600,18,0,0,0,0,18,4,0,0,0,0,0,18,WALEWSKI J
2021,Spring,CVEN-641-600,21,3,0,0,0,24,3.875,0,0,0,0,0,24,MOSTAFAVI A
2021,Spring,CVEN-644-600,23,0,0,0,0,23,4,0,0,0,0,0,23,DAMNJANOVIC I
2021,Spring,CVEN-652-600,11,1,0,0,0,12,3.916,0,0,0,0,0,12,AUBENY C
2021,Spring,CVEN-658-600,11,1,0,0,0,12,3.916,0,0,0,1,0,13,OLIVERA F
2021,Spring,CVEN-659-600,9,15,13,1,1,39,2.769,1,0,0,2,0,42,KEATING P
2021,Spring,CVEN-665-600,21,3,0,0,0,24,3.875,0,0,0,1,0,25,WURBS R
2021,Spring,CVEN-669-600,21,0,0,1,0,22,3.863,0,0,0,0,0,22,BARROSO L
2021,Spring,CVEN-674-600,26,3,0,0,0,29,3.896,0,0,0,0,0,29,MILLER G
2021,Spring,CVEN-687-600,17,1,0,0,0,18,3.944,0,0,0,0,0,18,AUBENY C
2021,Spring,CVEN-689-600,7,6,0,0,0,13,3.538,0,0,0,0,0,13,PUPPALA A
2021,Spring,CVEN-699-600,7,4,2,0,0,13,3.384,0,0,0,2,0,15,KOLIOU M
2021,Spring,CVEN-750-600,27,10,2,0,1,40,3.55,0,0,0,2,0,42,NOSHADRAVAN A
2021,Spring,CVEN-754-600,24,0,0,0,0,24,4,0,0,0,0,0,24,MANDER J
2021,Spring,CVEN-766-600,5,3,0,0,0,8,3.625,0,0,0,0,0,8,LORD D
2021,Spring,EVEN-201-900,5,3,1,0,0,9,3.444,0,0,0,0,0,9,LONDON M
2021,Spring,EVEN-301-501,3,5,0,0,0,8,3.375,0,0,0,0,0,8,MA X
2021,Spring,EVEN-301-502,0,5,2,0,0,7,2.714,0,0,0,0,0,7,MCKAY G
2021,Spring,EVEN-311-501,2,3,3,0,0,8,2.875,0,0,0,0,0,8,CHANG K
2021,Spring,EVEN-311-502,2,4,1,0,0,7,3.142,0,0,0,1,0,8,MILLER G
2021,Spring,EVEN-339-500,2,3,2,0,0,7,3,0,0,0,0,0,7,LONDON M
2021,Spring,EVEN-402-500,4,1,6,2,0,13,2.538,0,0,0,1,0,14,CHELLAM S
2021,Spring,EVEN-406-500,6,2,1,0,0,9,3.555,0,0,0,0,0,9,CHU K
2021,Spring,EVEN-413-500,14,3,0,2,0,19,3.526,0,0,0,2,0,21,YING Q
2021,Spring,CLEN-201-500,3,1,1,0,0,5,3.4,0,0,0,1,0,6,GOMEZ CONSTANTE J
2021,Spring,CYBR-403-500,8,2,0,0,0,10,3.8,1,0,0,0,0,11,DEWITTE P
2021,Spring,CYBR-489-500,15,1,1,0,0,17,3.823,1,0,0,1,0,19,ROMERO J
2021,Spring,CYBR-603-600,6,0,0,0,0,6,4,0,0,0,0,0,6,DEWITTE P
2021,Spring,ENGR-101-500,3,5,0,0,0,8,3.375,0,0,0,0,0,8,DIYASHEV I
2021,Spring,ENGR-102-501,18,38,19,7,9,91,2.538,0,0,0,9,0,100,FULLERTON T
2021,Spring,ENGR-102-502,32,24,17,4,7,84,2.833,0,0,0,15,0,99,FULLERTON T
2021,Spring,ENGR-102-512,36,30,10,2,9,87,2.942,0,0,0,7,0,94,KURWITZ R
2021,Spring,ENGR-102-536,9,8,7,3,1,28,2.75,0,0,0,0,0,28,ALVARADO L
2021,Spring,ENGR-102-550,4,7,12,2,1,26,2.423,0,0,0,4,0,30,KOOLA P
2021,Spring,ENGR-216-201,15,5,0,0,0,20,3.75,0,0,0,0,0,20,MORRIS E
2021,Spring,ENGR-216-202,17,2,1,0,0,20,3.8,0,0,0,0,0,20,MORRIS E
2021,Spring,ENGR-216-203,10,6,0,0,0,16,3.625,0,0,0,0,0,16,MORRIS E
2021,Spring,ENGR-216-204,11,6,0,0,0,17,3.647,0,0,0,0,0,17,WAER R
2021,Spring,ENGR-216-206,36,6,3,2,0,47,3.617,1,0,0,0,0,48,OSTROVSKAYA N
2021,Spring,ENGR-216-207,45,3,2,0,0,50,3.86,0,0,0,0,0,50,OSTROVSKAYA N
2021,Spring,ENGR-216-208,33,10,2,0,2,47,3.531,0,0,0,1,0,48,OSTROVSKAYA N
2021,Spring,ENGR-216-209,43,2,1,0,1,47,3.829,0,0,0,0,0,47,CRUZADO GARCIA A
2021,Spring,ENGR-216-210,27,14,2,1,0,44,3.522,0,0,0,3,0,47,IJAZ M
2021,Spring,ENGR-216-401,26,22,7,0,0,55,3.345,0,0,0,4,0,59,OZMETIN A
2021,Spring,ENGR-216-402,29,20,4,1,2,56,3.303,0,0,0,3,0,59,OZMETIN A
2021,Spring,ENGR-216-403,32,13,12,0,0,57,3.35,0,0,0,2,0,59,OZMETIN A
2021,Spring,ENGR-216-404,9,17,9,1,0,36,2.944,0,0,0,0,0,36,RITCHEY S
2021,Spring,ENGR-216-405,5,18,4,1,3,31,2.677,0,0,0,1,0,32,RITCHEY S
2021,Spring,ENGR-216-406,14,16,4,3,3,40,2.875,0,0,0,1,0,41,RITCHEY S
2021,Spring,ENGR-216-407,11,12,4,6,0,33,2.848,0,0,0,2,0,35,OSTROVSKAYA N
2021,Spring,ENGR-216-408,14,11,4,2,1,32,3.093,0,0,0,2,0,34,OSTROVSKAYA N
2021,Spring,ENGR-216-409,7,19,7,2,0,35,2.885,0,0,0,0,0,35,OSTROVSKAYA N
2021,Spring,ENGR-216-410,15,15,4,4,0,38,3.078,0,0,0,0,0,38,RITCHEY S
2021,Spring,ENGR-216-411,10,11,6,0,1,28,3.035,0,0,0,4,0,32,RITCHEY S
2021,Spring,ENGR-216-413,34,16,4,1,2,57,3.385,0,0,0,2,0,59,CRUZADO GARCIA A
2021,Spring,ENGR-216-414,43,10,2,1,1,57,3.631,0,0,0,3,0,60,CRUZADO GARCIA A
2021,Spring,ENGR-216-415,37,4,6,0,0,47,3.659,0,0,0,0,0,47,CRUZADO GARCIA A
2021,Spring,ENGR-216-416,22,10,2,1,0,35,3.514,0,0,0,0,0,35,CRUZADO GARCIA A
2021,Spring,ENGR-216-417,8,15,4,1,1,29,2.965,0,0,0,2,0,31,RITCHEY S
2021,Spring,ENGR-216-420,5,10,4,1,0,20,2.95,0,0,0,2,0,22,OZMETIN A
2021,Spring,ENGR-216-421,10,5,6,0,0,21,3.19,0,0,0,0,0,21,OZMETIN A
2021,Spring,ENGR-216-422,4,3,5,0,1,13,2.692,0,0,0,2,0,15,OZMETIN A
2021,Spring,ENGR-216-502,7,10,1,2,0,20,3.1,0,0,0,0,0,20,WAER R
2021,Spring,ENGR-216-503,13,5,2,0,0,20,3.55,0,0,0,0,0,20,WAER R
2021,Spring,ENGR-216-504,12,2,1,0,0,15,3.733,0,0,0,1,0,16,CAHILL A
2021,Spring,ENGR-216-507,9,9,1,0,0,19,3.421,0,0,0,0,0,19,RICHARD J
2021,Spring,ENGR-216-508,11,4,2,0,0,17,3.529,0,0,0,3,0,20,RICHARD J
2021,Spring,ENGR-216-509,6,10,2,0,1,19,3.052,0,0,0,1,0,20,WAER R
2021,Spring,ENGR-216-510,3,10,4,0,1,18,2.777,0,0,0,0,0,18,WAER R
2021,Spring,ENGR-216-513,3,5,5,0,1,14,2.642,0,0,0,5,0,19,KURWITZ R
2021,Spring,ENGR-216-514,7,6,6,0,0,19,3.052,0,0,0,0,0,19,KURWITZ R
2021,Spring,ENGR-216-515,11,5,1,0,0,17,3.588,0,0,0,0,0,17,KURWITZ R
2021,Spring,ENGR-216-516,9,5,2,0,1,17,3.235,0,0,0,0,0,17,IJAZ M
2021,Spring,ENGR-216-517,5,9,2,0,1,17,3,0,0,0,0,0,17,IJAZ M
2021,Spring,ENGR-216-518,6,9,2,0,2,19,2.894,0,0,0,1,0,20,KURWITZ R
2021,Spring,ENGR-216-519,4,9,3,0,1,17,2.882,0,0,0,1,0,18,RICHARD J
2021,Spring,ENGR-216-538,2,3,1,0,0,6,3.166,0,0,0,0,0,6,MCCARROLL D
2021,Spring,ENGR-216-539,0,2,3,0,0,5,2.4,0,0,0,0,0,5,MCCARROLL D
2021,Spring,ENGR-216-550,4,7,1,1,1,14,2.857,0,0,0,0,0,14,SUBRAMANIAN R
2021,Spring,ENGR-216-551,4,2,0,0,1,7,3.142,0,0,0,1,0,8,SUBRAMANIAN R
2021,Spring,ENGR-216-552,5,5,2,0,1,13,3,0,0,0,0,0,13,SUBRAMANIAN R
2021,Spring,ENGR-216-553,8,6,3,0,0,17,3.294,0,0,0,0,0,17,SUBRAMANIAN R
2021,Spring,ENGR-216-554,9,5,1,1,0,16,3.375,0,0,0,0,0,16,AMINI N
2021,Spring,ENGR-216-555,7,3,3,2,0,15,3,0,0,0,0,0,15,AMINI N
2021,Spring,ENGR-216-556,4,5,1,1,1,12,2.833,0,0,0,0,0,12,AMINI N
2021,Spring,ENGR-216-557,6,4,3,0,1,14,3,0,0,0,0,0,14,AMINI N
2021,Spring,ENGR-216-558,3,4,2,1,0,10,2.9,0,0,0,3,0,13,SUBRAMANIAN R
2021,Spring,ENGR-216-559,3,6,2,0,0,11,3.09,0,0,0,0,0,11,SUBRAMANIAN R
2021,Spring,ENGR-216-560,5,2,1,0,2,10,2.8,0,0,0,0,0,10,AMINI N
2021,Spring,ENGR-216-561,3,5,3,2,1,14,2.5,0,0,0,0,0,14,AMINI N
2021,Spring,ENGR-216-565,9,2,0,0,0,11,3.818,0,0,0,0,0,11,BROOKS R
2021,Spring,ENGR-216-566,6,5,0,0,0,11,3.545,0,0,0,0,0,11,BROOKS R
2021,Spring,ENGR-216-567,5,3,0,0,1,9,3.222,0,0,0,0,0,9,BROOKS R
2021,Spring,ENGR-216-568,11,3,2,0,0,16,3.562,0,0,0,0,0,16,BROOKS R
2021,Spring,ENGR-216-570,14,10,1,1,3,29,3.068,0,0,0,0,0,29,BANGSTEIN B
2021,Spring,ENGR-216-571,24,9,0,1,0,34,3.647,0,0,0,0,0,34,BANGSTEIN B
2021,Spring,ENGR-216-575,2,6,13,2,0,23,2.25,0,0,0,0,0,23,OPELLA S
2021,Spring,ENGR-216-576,3,7,6,1,0,17,2.705,0,0,0,0,0,17,OPELLA S
2021,Spring,ENGR-216-578,4,10,4,0,0,18,3,0,0,0,0,0,18,OPELLA S
2021,Spring,ENGR-216-580,1,9,7,1,0,18,2.555,0,0,0,0,0,18,BALL D
2021,Spring,ENGR-216-581,2,8,3,0,0,13,2.923,0,0,0,0,0,13,BALL D
2021,Spring,ENGR-216-585,9,5,3,0,0,17,3.352,0,0,0,0,0,17,STARR L
2021,Spring,ENGR-216-586,9,1,0,0,1,11,3.545,0,0,0,0,0,11,STARR L
2021,Spring,ENGR-216-589,6,4,3,2,0,15,2.933,1,0,0,0,0,16,ALVARADO L
2021,Spring,ENGR-216-591,14,2,1,1,1,19,3.421,0,0,0,0,0,19,STARR L
2021,Spring,ENGR-216-M02,2,6,2,0,0,10,3,0,0,0,0,0,10,LOPEZ O
2021,Spring,ENGR-217-402,2,2,0,2,0,6,2.666,0,0,0,0,0,6,BROOKS R
2021,Spring,ENGR-217-501,7,5,2,0,1,15,3.133,0,0,0,1,0,16,IJAZ M
2021,Spring,ENGR-217-502,6,3,1,2,2,14,2.642,0,0,0,0,0,14,IJAZ M
2021,Spring,ENGR-217-503,6,7,1,0,1,15,3.133,0,0,0,1,0,16,IJAZ M
2021,Spring,ENGR-217-504,33,12,1,0,0,46,3.695,0,0,0,2,0,48,LARA RUIZ J
2021,Spring,ENGR-217-505,27,13,4,0,1,45,3.444,0,0,0,1,0,46,LARA RUIZ J
2021,Spring,ENGR-217-506,32,14,5,0,0,51,3.529,0,0,0,1,0,52,LARA RUIZ J
2021,Spring,ENGR-217-508,34,14,1,0,0,49,3.673,0,0,0,1,0,50,LARA RUIZ J
2021,Spring,ENGR-217-509,40,6,2,0,0,48,3.791,0,0,0,2,0,50,LARA RUIZ J
2021,Spring,ENGR-217-510,38,4,7,0,0,49,3.632,0,0,0,2,0,51,LARA RUIZ J
2021,Spring,ENGR-217-551,1,6,2,0,0,9,2.888,0,0,0,0,0,9,OPELLA S
2021,Spring,ENGR-217-552,12,1,0,0,0,13,3.923,0,0,0,0,0,13,BANGSTEIN B
2021,Spring,ENGR-251-500,32,0,0,0,0,32,4,0,0,0,0,0,32,SULLIVAN S
2021,Spring,ENGR-311-501,24,12,0,0,0,36,3.666,0,0,0,0,0,36,DONNELL J
2021,Spring,ENGR-333-200,10,2,0,0,0,12,3.833,0,0,0,0,0,12,WALEWSKI J
2021,Spring,ENGR-333-500,36,35,14,0,0,85,3.258,1,0,0,1,0,87,WALEWSKI J
2021,Spring,ENGR-351-500,30,2,0,0,0,32,3.937,0,0,0,0,0,32,SULLIVAN S
2021,Spring,ENGR-380-500,89,0,0,0,0,89,4,0,0,0,1,0,90,DAMNJANOVIC I
2021,Spring,ENGR-381-201,13,0,0,0,0,13,4,1,0,0,0,0,14,MARTINEZ K
2021,Spring,ENGR-385-501,5,0,0,0,0,5,4,1,0,0,0,0,6,SHRYOCK K
2021,Spring,ENGR-385-504,18,0,0,0,0,18,4,0,0,0,0,0,18,UGAZ V
2021,Spring,ENGR-385-506,10,0,0,0,1,11,3.636,0,0,0,0,0,11,SARIN V
2021,Spring,ENGR-385-512,9,0,0,0,0,9,4,0,0,0,0,0,9,GRAUL M
2021,Spring,ENGR-385-513,23,0,0,0,0,23,4,0,0,0,0,0,23,LEWIS H
2021,Spring,ENGR-402-503,5,0,0,0,0,5,4,0,0,0,0,0,5,JACOBS T
2021,Spring,ENGR-430-501,28,2,0,0,0,30,3.933,0,0,0,0,0,30,SHUKLA K
2021,Spring,ENGR-451-500,31,0,0,0,0,31,4,0,0,0,0,0,31,SULLIVAN S
2021,Spring,ENGR-461-501,14,1,0,0,0,15,3.933,0,0,0,0,0,15,RODNEY B
2021,Spring,ENGR-461-502,13,2,0,0,0,15,3.866,0,0,0,0,0,15,RODNEY B
2021,Spring,ENGR-482-901,2,3,0,0,0,5,3.4,0,0,0,0,0,5,HAMILTON P
2021,Spring,ENGR-482-902,9,2,0,0,0,11,3.818,0,0,0,0,0,11,HAMILTON P
2021,Spring,ENGR-482-903,6,6,0,0,0,12,3.5,0,0,0,0,0,12,HAMILTON P
2021,Spring,ENGR-482-904,3,3,3,1,0,10,2.8,0,0,0,1,0,11,HAMILTON P
2021,Spring,ENGR-482-905,5,7,0,0,0,12,3.416,0,0,0,0,0,12,ROGERS A
2021,Spring,ENGR-482-906,5,5,0,0,1,11,3.181,0,0,0,0,0,11,ROGERS A
2021,Spring,ENGR-482-907,4,8,0,0,0,12,3.333,0,0,0,0,0,12,ROGERS A
2021,Spring,ENGR-482-908,2,3,3,1,0,9,2.666,0,0,0,1,0,10,ROGERS A
2021,Spring,ENGR-482-909,6,6,0,0,0,12,3.5,0,0,0,0,0,12,HAMILTON P
2021,Spring,ENGR-482-910,2,6,2,0,1,11,2.727,0,0,0,1,0,12,HAMILTON P
2021,Spring,ENGR-482-911,5,5,0,1,0,11,3.272,0,0,0,1,0,12,HAMILTON P
2021,Spring,ENGR-482-912,5,4,0,0,1,10,3.2,0,0,0,0,0,10,HAMILTON P
2021,Spring,ENGR-482-913,8,4,0,0,0,12,3.666,0,0,0,0,0,12,ROGERS A
2021,Spring,ENGR-482-914,5,5,2,0,0,12,3.25,0,0,0,0,0,12,ROGERS A
2021,Spring,ENGR-482-915,5,3,4,0,0,12,3.083,0,0,0,0,0,12,ROGERS A
2021,Spring,ENGR-482-916,3,4,3,1,1,12,2.583,0,0,0,0,0,12,ROGERS A
2021,Spring,ENGR-482-917,7,5,0,0,0,12,3.583,0,0,0,0,0,12,BREWER M
2021,Spring,ENGR-482-918,9,1,0,0,0,10,3.9,0,0,0,0,0,10,BREWER M
2021,Spring,ENGR-482-919,4,6,2,0,0,12,3.166,0,0,0,0,0,12,BREWER M
2021,Spring,ENGR-482-920,8,3,1,0,0,12,3.583,0,0,0,0,0,12,BREWER M
2021,Spring,ENGR-482-921,11,1,0,0,0,12,3.916,0,0,0,0,0,12,RIVERA S
2021,Spring,ENGR-482-922,7,4,0,0,0,11,3.636,0,0,0,0,0,11,RIVERA S
2021,Spring,ENGR-482-923,10,1,1,0,0,12,3.75,0,0,0,0,0,12,RIVERA S
2021,Spring,ENGR-482-924,8,4,0,0,0,12,3.666,0,0,0,0,0,12,RIVERA S
2021,Spring,ENGR-482-925,8,3,1,0,0,12,3.583,0,0,0,0,0,12,BREWER M
2021,Spring,ENGR-482-926,6,4,1,0,0,11,3.454,0,0,0,1,0,12,BREWER M
2021,Spring,ENGR-482-927,6,2,3,0,1,12,3,0,0,0,0,0,12,BREWER M
2021,Spring,ENGR-482-928,5,2,2,1,0,10,3.1,0,0,0,1,0,11,BREWER M
2021,Spring,ENGR-482-929,5,2,3,1,0,11,3,0,0,0,0,0,11,HAMILTON P
2021,Spring,ENGR-482-930,7,4,0,0,0,11,3.636,0,0,0,0,0,11,HAMILTON P
2021,Spring,ENGR-482-931,12,0,0,0,0,12,4,0,0,0,0,0,12,HAMILTON P
2021,Spring,ENGR-482-932,7,3,2,0,0,12,3.416,0,0,0,0,0,12,HAMILTON P
2021,Spring,ENGR-482-933,8,1,1,0,1,11,3.363,0,0,0,0,0,11,RIVERA S
2021,Spring,ENGR-482-934,6,3,0,1,0,10,3.4,0,0,0,0,0,10,RIVERA S
2021,Spring,ENGR-482-935,6,5,0,0,0,11,3.545,0,0,0,0,0,11,RIVERA S
2021,Spring,ENGR-482-936,5,7,0,0,0,12,3.416,0,0,0,0,0,12,RIVERA S
2021,Spring,ENGR-482-937,6,3,2,0,0,11,3.363,0,0,0,1,0,12,HAMILTON P
2021,Spring,ENGR-482-938,5,6,0,0,0,11,3.454,0,0,0,0,0,11,HAMILTON P
2021,Spring,ENGR-482-939,9,3,0,0,0,12,3.75,0,0,0,0,0,12,HAMILTON P
2021,Spring,ENGR-482-940,5,7,0,0,0,12,3.416,0,0,0,0,0,12,HAMILTON P
2021,Spring,ENGR-482-941,3,5,3,0,1,12,2.75,0,0,0,0,0,12,RIVERA S
2021,Spring,ENGR-482-942,7,3,2,0,0,12,3.416,0,0,0,0,0,12,RIVERA S
2021,Spring,ENGR-482-943,9,1,0,0,0,10,3.9,0,0,0,0,0,10,RIVERA S
2021,Spring,ENGR-482-944,9,2,0,0,0,11,3.818,0,0,0,0,0,11,RIVERA S
2021,Spring,ENGR-482-945,6,3,3,0,0,12,3.25,0,0,0,0,0,12,RIVERA S
2021,Spring,ENGR-482-946,5,5,1,0,0,11,3.363,0,0,0,1,0,12,RIVERA S
2021,Spring,ENGR-482-947,10,1,0,0,0,11,3.909,0,0,0,1,0,12,RIVERA S
2021,Spring,ENGR-482-948,8,2,1,1,0,12,3.416,0,0,0,0,0,12,RIVERA S
2021,Spring,ENGR-482-949,14,9,0,0,0,23,3.608,0,0,0,1,0,24,HAMILTON P
2021,Spring,ENGR-482-950,15,9,0,0,0,24,3.625,0,0,0,0,0,24,HAMILTON P
2021,Spring,ENGR-482-951,10,14,0,0,0,24,3.416,0,0,0,0,0,24,HAMILTON P
2021,Spring,ENGR-482-952,20,2,0,0,0,22,3.909,0,0,0,0,0,22,HAMILTON P
2021,Spring,ENGR-489-502,42,4,0,0,0,46,3.911,0,0,0,2,0,48,VILLAREAL S
2021,Spring,ENGR-491-201,7,1,0,0,0,8,4,0,0,0,1,0,9,HOLTZAPPLE M
2021,Spring,ENGR-491-508,28,1,0,0,0,29,3.909,0,0,0,0,0,29,HOLTZAPPLE M
2021,Spring,ENGR-491-510,18,0,0,0,0,18,4,0,0,0,0,0,18,SASANGOHAR F
2021,Spring,ENGR-491-516,35,2,0,0,2,39,3.819,0,0,0,4,0,43,CHAMITOFF G
2021,Spring,ENGR-491-523,8,0,0,0,0,8,4,0,0,0,1,0,9,TAO J
2021,Spring,ICPE-612-601,12,1,0,0,0,13,3.923,0,0,0,0,0,13,PETTY B
2021,Spring,ICPE-612-700,19,7,1,0,1,28,3.535,0,0,0,0,0,28,PETTY B
2021,Spring,ICPE-613-700,23,5,3,0,3,34,3.323,2,0,0,0,0,36,ELBASHIR N
2021,Spring,ICPE-618-700,12,17,2,0,0,31,3.322,0,0,0,1,0,32,HASAN M
2021,Spring,ICPE-620-700,14,3,0,2,0,19,3.526,0,0,0,0,0,19,VADDIRAJU S
2021,Spring,ICPE-689-601,9,0,0,0,0,9,4,0,0,0,0,0,9,GILDIN E
2021,Spring,ICPE-689-602,6,0,0,0,0,6,4,0,0,0,0,0,6,XIE L
2021,Spring,ICPE-689-701,13,3,0,0,2,18,3.388,0,0,0,1,0,19,XIE L
2021,Spring,ICPE-689-702,18,3,0,0,1,22,3.681,0,0,0,0,0,22,GILDIN E
2021,Spring,ICPE-691-601,7,3,0,0,0,10,3.705,0,0,0,1,0,11,PISTIKOPOULOS E
2021,Spring,CSCE-110-501,10,21,6,5,0,42,2.857,0,0,0,2,0,44,MCGUIRE T
2021,Spring,CSCE-110-502,18,13,6,1,0,38,3.263,0,0,0,3,0,41,MCGUIRE T
2021,Spring,CSCE-110-503,12,16,8,2,3,41,2.78,0,0,0,3,0,44,MCGUIRE T
2021,Spring,CSCE-110-504,7,22,8,1,2,40,2.775,0,0,0,3,0,43,MCGUIRE T
2021,Spring,CSCE-110-505,12,16,9,1,1,39,2.948,0,0,0,6,0,45,YUM K
2021,Spring,CSCE-110-506,9,12,6,2,6,35,2.457,0,0,0,8,0,43,YUM K
2021,Spring,CSCE-111-501,41,0,0,0,1,42,3.813,0,0,0,3,0,45,LIGHTFOOT R
2021,Spring,CSCE-111-502,39,1,0,0,2,42,3.785,0,0,0,3,0,45,LIGHTFOOT R
2021,Spring,CSCE-121-501,16,4,0,0,0,20,3.8,0,0,0,1,0,21,JAIN A
2021,Spring,CSCE-121-502,6,8,0,0,2,16,3,0,0,0,3,0,19,JAIN A
2021,Spring,CSCE-121-503,12,1,0,0,3,16,3.187,0,0,0,5,0,21,JAIN A
2021,Spring,CSCE-121-504,8,3,2,0,1,14,3.214,0,0,0,5,0,19,JAIN A
2021,Spring,CSCE-121-505,9,3,0,1,1,14,3.066,0,0,0,6,0,20,LUPOLI S
2021,Spring,CSCE-121-506,6,6,3,0,0,15,3.2,0,0,0,6,0,21,LUPOLI S
2021,Spring,CSCE-121-507,3,4,1,0,1,9,2.888,0,0,0,10,0,19,LUPOLI S
2021,Spring,CSCE-121-508,4,1,1,0,4,10,2.1,0,0,0,7,0,17,LUPOLI S
2021,Spring,CSCE-121-509,5,3,1,0,1,10,3.1,0,0,0,9,0,19,LUPOLI S
2021,Spring,CSCE-121-510,4,2,4,2,0,12,2.666,0,0,0,7,0,19,LUPOLI S
2021,Spring,CSCE-121-511,7,4,2,0,0,13,3.384,0,0,0,6,0,19,LUPOLI S
2021,Spring,CSCE-121-512,5,3,3,4,0,15,2.6,0,0,0,6,0,21,LUPOLI S
2021,Spring,CSCE-121-513,8,2,4,0,1,15,3.066,0,0,0,4,0,19,LUPOLI S
2021,Spring,CSCE-121-514,5,4,1,1,3,14,2.5,0,0,0,6,0,20,LUPOLI S
2021,Spring,CSCE-121-515,5,3,2,1,1,12,2.833,0,0,0,7,0,19,LUPOLI S
2021,Spring,CSCE-121-516,1,4,2,3,2,12,1.916,0,0,0,4,0,16,LUPOLI S
2021,Spring,CSCE-121-517,13,2,5,1,1,22,3.136,0,0,0,2,0,24,TAELE P
2021,Spring,CSCE-121-518,14,1,2,0,0,17,3.705,0,0,0,5,0,22,TAELE P
2021,Spring,CSCE-121-519,12,4,2,0,0,18,3.555,0,0,0,4,0,22,TAELE P
2021,Spring,CSCE-121-520,8,3,2,0,0,13,3.461,0,0,0,8,0,21,TAELE P
2021,Spring,CSCE-121-521,8,4,1,0,3,16,2.875,0,0,0,3,0,19,NEMEC A
2021,Spring,CSCE-121-522,11,5,0,1,0,17,3.529,0,0,0,3,0,20,NEMEC A
2021,Spring,CSCE-121-523,7,3,1,0,2,13,3,0,0,0,6,0,19,NEMEC A
2021,Spring,CSCE-121-524,7,7,2,0,1,17,3.117,0,0,0,3,0,20,NEMEC A
2021,Spring,CSCE-121-525,9,6,2,1,1,19,3.105,0,0,0,0,0,19,POLSLEY S
2021,Spring,CSCE-121-526,9,3,3,1,0,16,3.25,0,0,0,4,0,20,POLSLEY S
2021,Spring,CSCE-121-527,11,4,2,1,0,18,3.388,0,0,0,2,0,20,POLSLEY S
2021,Spring,CSCE-121-528,10,2,1,0,1,14,3.428,0,0,0,6,0,20,POLSLEY S
2021,Spring,CSCE-121-591,42,12,5,3,3,65,3.338,3,0,0,14,0,82,MOORE J
2021,Spring,CSCE-121-592,35,8,7,3,7,60,3.016,4,0,0,21,0,85,MOORE J
2021,Spring,CSCE-181-500,181,9,9,0,4,203,3.788,0,0,0,6,0,209,KEYSER J
2021,Spring,CSCE-206-501,9,16,5,2,2,34,2.823,0,0,0,5,0,39,YUM K
2021,Spring,CSCE-206-502,5,14,5,0,0,24,3,0,0,0,5,0,29,YUM K
2021,Spring,CSCE-221-200,23,7,0,0,0,30,3.766,0,0,0,0,0,30,WELCH J
2021,Spring,CSCE-221-202,2,2,1,0,0,5,3.2,0,0,0,0,0,5,RITCHEY P
2021,Spring,CSCE-221-501,1,9,5,0,1,16,2.562,0,0,0,2,0,18,RITCHEY P
2021,Spring,CSCE-221-502,4,5,3,1,0,13,2.923,0,0,0,4,0,17,RITCHEY P
2021,Spring,CSCE-221-503,10,5,2,2,1,20,3.05,0,0,0,2,0,22,RITCHEY P
2021,Spring,CSCE-221-504,7,7,4,5,0,23,2.695,0,0,0,2,0,25,RITCHEY P
2021,Spring,CSCE-221-505,4,5,1,0,1,11,3,0,0,0,6,0,17,RITCHEY P
2021,Spring,CSCE-221-506,3,7,5,1,3,19,2.315,0,0,0,6,0,25,RITCHEY P
2021,Spring,CSCE-221-507,9,4,2,4,0,19,2.947,0,0,0,3,0,22,RITCHEY P
2021,Spring,CSCE-221-508,5,6,6,6,1,24,2.333,0,0,0,1,0,25,RITCHEY P
2021,Spring,CSCE-221-509,5,3,3,0,0,11,3.181,0,0,0,4,0,15,LEYK T
2021,Spring,CSCE-221-510,11,9,4,0,0,24,3.291,0,0,0,0,0,24,LEYK T
2021,Spring,CSCE-221-511,8,8,2,1,0,19,3.21,0,0,0,4,0,23,LEYK T
2021,Spring,CSCE-221-512,8,9,2,0,0,19,3.315,0,0,0,0,0,19,LEYK T
